disambiguation_id,alumni_id,candidate_id,name_score,affiliation_score,timeline_score,field_score,cross_validation_bonus,final_score,confidence_level,decision_label,review_flag,evaluated_at
DIS-00012263,ALM-2018-06-089,CAND-ALM-2018-06-089-02,0.79,0.47,0.93,0.58,0.03,0.72,Sedang,Perlu verifikasi,Yes,2024-03-17
DIS-00012264,ALM-2018-06-089,CAND-ALM-2018-06-089-03,0.87,0.75,0.84,0.86,0.08,0.91,Tinggi,Kemungkinan kuat,No,2022-05-26
DIS-00012265,ALM-2018-06-090,CAND-ALM-2018-06-090-01,0.96,0.73,0.6,0.48,0.03,0.78,Sedang,Perlu verifikasi,Yes,2023-09-20
DIS-00012266,ALM-2018-06-090,CAND-ALM-2018-06-090-02,0.9,0.98,0.86,0.82,0.08,0.98,Tinggi,Kemungkinan kuat,No,2023-07-18
DIS-00012267,ALM-2018-06-090,CAND-ALM-2018-06-090-03,0.98,0.21,0.78,0.72,0.05,0.72,Sedang,Perlu verifikasi,Yes,2023-08-11
DIS-00012268,ALM-2018-06-091,CAND-ALM-2018-06-091-01,0.78,0.97,0.93,0.58,0.03,0.87,Tinggi,Kemungkinan kuat,No,2022-06-08
DIS-00012269,ALM-2018-06-091,CAND-ALM-2018-06-091-02,0.92,0.77,0.9,0.78,0.05,0.9,Tinggi,Kemungkinan kuat,No,2023-02-12
DIS-00012270,ALM-2018-06-091,CAND-ALM-2018-06-091-03,0.77,0.77,0.85,0.48,0.0,0.74,Sedang,Perlu verifikasi,Yes,2023-09-12
DIS-00012271,ALM-2018-06-092,CAND-ALM-2018-06-092-01,0.98,0.6,0.86,0.7,0.08,0.88,Tinggi,Kemungkinan kuat,No,2022-10-07
DIS-00012272,ALM-2018-06-092,CAND-ALM-2018-06-092-02,0.84,0.73,0.95,0.68,0.05,0.86,Tinggi,Kemungkinan kuat,No,2023-07-16
DIS-00012273,ALM-2018-06-093,CAND-ALM-2018-06-093-01,0.72,0.9,0.4,0.57,0.03,0.72,Sedang,Perlu verifikasi,Yes,2024-04-10
DIS-00012274,ALM-2018-06-093,CAND-ALM-2018-06-093-02,0.75,0.33,0.62,0.56,0.08,0.65,Sedang,Perlu verifikasi,Yes,2024-08-02
DIS-00012275,ALM-2018-06-093,CAND-ALM-2018-06-093-03,0.95,0.98,0.73,0.42,0.05,0.89,Tinggi,Kemungkinan kuat,No,2024-11-08
DIS-00012276,ALM-2018-06-093,CAND-ALM-2018-06-093-04,0.96,0.99,0.67,0.48,0.05,0.89,Tinggi,Kemungkinan kuat,No,2025-01-16
DIS-00012277,ALM-2018-06-094,CAND-ALM-2018-06-094-01,0.86,0.66,0.92,0.75,0.0,0.8,Tinggi,Kemungkinan kuat,No,2025-05-19
DIS-00012278,ALM-2018-06-094,CAND-ALM-2018-06-094-02,0.94,0.92,0.96,0.57,0.0,0.88,Tinggi,Kemungkinan kuat,No,2025-06-13
DIS-00012279,ALM-2018-06-094,CAND-ALM-2018-06-094-03,0.89,0.68,0.73,0.41,0.08,0.8,Tinggi,Kemungkinan kuat,No,2025-04-23
DIS-00012280,ALM-2018-06-094,CAND-ALM-2018-06-094-04,0.94,0.73,0.89,0.42,0.03,0.82,Tinggi,Kemungkinan kuat,No,2024-09-07
DIS-00012281,ALM-2018-06-095,CAND-ALM-2018-06-095-01,0.9,0.98,0.97,0.69,0.03,0.94,Tinggi,Kemungkinan kuat,No,2023-04-24
DIS-00012282,ALM-2018-06-095,CAND-ALM-2018-06-095-02,0.9,0.73,0.64,0.8,0.0,0.78,Sedang,Perlu verifikasi,Yes,2025-09-09
DIS-00012283,ALM-2018-06-095,CAND-ALM-2018-06-095-03,0.79,0.87,0.92,0.37,0.03,0.81,Tinggi,Kemungkinan kuat,No,2022-01-06
DIS-00012284,ALM-2018-06-096,CAND-ALM-2018-06-096-01,0.88,0.85,0.98,0.73,0.08,0.95,Tinggi,Kemungkinan kuat,No,2023-02-05
DIS-00012285,ALM-2018-06-096,CAND-ALM-2018-06-096-02,0.9,0.95,0.87,0.77,0.0,0.89,Tinggi,Kemungkinan kuat,No,2023-09-01
DIS-00012286,ALM-2018-06-097,CAND-ALM-2018-06-097-01,0.98,0.64,0.75,0.91,0.08,0.9,Tinggi,Kemungkinan kuat,No,2024-01-11
DIS-00012287,ALM-2018-06-097,CAND-ALM-2018-06-097-02,0.78,0.22,0.58,0.7,0.05,0.61,Sedang,Perlu verifikasi,Yes,2025-09-08
DIS-00012288,ALM-2018-06-097,CAND-ALM-2018-06-097-03,0.84,0.76,0.92,0.42,0.08,0.85,Tinggi,Kemungkinan kuat,No,2025-12-14
DIS-00012289,ALM-2018-06-098,CAND-ALM-2018-06-098-01,0.81,0.85,0.57,0.48,0.0,0.72,Sedang,Perlu verifikasi,Yes,2025-11-13
DIS-00012290,ALM-2018-06-098,CAND-ALM-2018-06-098-02,0.82,0.73,0.95,0.73,0.05,0.86,Tinggi,Kemungkinan kuat,No,2023-06-07
DIS-00012291,ALM-2018-06-098,CAND-ALM-2018-06-098-03,0.73,1.0,0.79,0.7,0.05,0.87,Tinggi,Kemungkinan kuat,No,2022-01-17
DIS-00012292,ALM-2018-06-099,CAND-ALM-2018-06-099-01,0.78,0.89,0.92,0.46,0.0,0.79,Sedang,Perlu verifikasi,Yes,2025-08-17
DIS-00012293,ALM-2018-06-099,CAND-ALM-2018-06-099-02,0.78,0.77,0.9,0.51,0.05,0.81,Tinggi,Kemungkinan kuat,No,2023-11-23
DIS-00012294,ALM-2018-06-099,CAND-ALM-2018-06-099-03,0.88,0.91,0.41,0.79,0.0,0.78,Sedang,Perlu verifikasi,Yes,2022-06-16
DIS-00012295,ALM-2018-06-100,CAND-ALM-2018-06-100-01,0.94,0.87,0.55,0.4,0.05,0.81,Tinggi,Kemungkinan kuat,No,2023-01-20
DIS-00012296,ALM-2018-06-100,CAND-ALM-2018-06-100-02,0.91,0.63,1.0,0.58,0.0,0.79,Sedang,Perlu verifikasi,Yes,2022-11-21
DIS-00012297,ALM-2018-06-100,CAND-ALM-2018-06-100-03,0.72,0.79,0.45,0.78,0.03,0.73,Sedang,Perlu verifikasi,Yes,2025-11-19
DIS-00012298,ALM-2018-06-101,CAND-ALM-2018-06-101-01,1.0,0.66,0.86,0.81,0.05,0.89,Tinggi,Kemungkinan kuat,No,2023-05-17
DIS-00012299,ALM-2018-06-101,CAND-ALM-2018-06-101-02,0.77,0.98,0.79,0.63,0.05,0.87,Tinggi,Kemungkinan kuat,No,2026-03-08
DIS-00012300,ALM-2018-06-101,CAND-ALM-2018-06-101-03,0.79,0.81,0.91,0.64,0.08,0.88,Tinggi,Kemungkinan kuat,No,2023-10-22
DIS-00012301,ALM-2018-06-102,CAND-ALM-2018-06-102-01,0.95,0.82,0.39,0.8,0.0,0.78,Sedang,Perlu verifikasi,Yes,2023-05-08
DIS-00012302,ALM-2018-06-102,CAND-ALM-2018-06-102-02,0.85,0.72,0.86,0.44,0.03,0.78,Sedang,Perlu verifikasi,Yes,2023-03-07
DIS-00012303,ALM-2018-06-102,CAND-ALM-2018-06-102-03,0.91,0.86,0.34,0.71,0.08,0.83,Tinggi,Kemungkinan kuat,No,2024-03-10
DIS-00012304,ALM-2018-06-103,CAND-ALM-2018-06-103-01,0.88,0.64,0.87,0.37,0.05,0.78,Sedang,Perlu verifikasi,Yes,2024-04-21
DIS-00012305,ALM-2018-06-103,CAND-ALM-2018-06-103-02,0.94,0.78,0.88,0.82,0.08,0.94,Tinggi,Kemungkinan kuat,No,2025-04-16
DIS-00012306,ALM-2018-06-104,CAND-ALM-2018-06-104-01,0.88,0.64,0.87,0.87,0.05,0.85,Tinggi,Kemungkinan kuat,No,2023-12-21
DIS-00012307,ALM-2018-06-104,CAND-ALM-2018-06-104-02,0.91,0.74,0.32,0.91,0.08,0.82,Tinggi,Kemungkinan kuat,No,2025-11-24
DIS-00012308,ALM-2018-06-105,CAND-ALM-2018-06-105-01,0.83,0.63,0.96,0.8,0.08,0.87,Tinggi,Kemungkinan kuat,No,2023-08-19
DIS-00012309,ALM-2018-06-105,CAND-ALM-2018-06-105-02,0.79,0.68,0.87,0.5,0.05,0.78,Sedang,Perlu verifikasi,Yes,2022-04-11
DIS-00012310,ALM-2018-06-105,CAND-ALM-2018-06-105-03,0.84,0.9,0.37,0.8,0.0,0.76,Sedang,Perlu verifikasi,Yes,2022-07-20
DIS-00012311,ALM-2018-06-105,CAND-ALM-2018-06-105-04,0.83,0.78,0.27,0.36,0.0,0.63,Sedang,Perlu verifikasi,Yes,2025-04-23
DIS-00012312,ALM-2018-06-106,CAND-ALM-2018-06-106-01,0.74,0.67,0.96,0.48,0.03,0.75,Sedang,Perlu verifikasi,Yes,2023-07-12
DIS-00012313,ALM-2018-06-106,CAND-ALM-2018-06-106-02,0.96,0.96,0.94,0.64,0.03,0.94,Tinggi,Kemungkinan kuat,No,2024-08-24
DIS-00012314,ALM-2018-06-106,CAND-ALM-2018-06-106-03,0.87,0.47,0.96,0.58,0.08,0.8,Tinggi,Kemungkinan kuat,No,2022-07-26
DIS-00012315,ALM-2018-06-106,CAND-ALM-2018-06-106-04,0.86,0.5,0.87,0.49,0.0,0.7,Sedang,Perlu verifikasi,Yes,2025-11-05
DIS-00012316,ALM-2018-06-107,CAND-ALM-2018-06-107-01,0.72,0.87,0.29,0.53,0.05,0.7,Sedang,Perlu verifikasi,Yes,2022-07-07
DIS-00012317,ALM-2018-06-107,CAND-ALM-2018-06-107-02,0.86,0.84,0.82,0.77,0.05,0.88,Tinggi,Kemungkinan kuat,No,2023-07-15
DIS-00012318,ALM-2018-06-108,CAND-ALM-2018-06-108-01,0.97,0.77,0.37,0.61,0.0,0.74,Sedang,Perlu verifikasi,Yes,2022-05-18
DIS-00012319,ALM-2018-06-108,CAND-ALM-2018-06-108-02,0.98,0.86,0.77,0.68,0.03,0.89,Tinggi,Kemungkinan kuat,No,2023-01-08
DIS-00012320,ALM-2018-06-109,CAND-ALM-2018-06-109-01,0.88,0.89,0.45,0.51,0.05,0.79,Sedang,Perlu verifikasi,Yes,2022-10-09
DIS-00012321,ALM-2018-06-109,CAND-ALM-2018-06-109-02,0.86,0.71,0.83,0.62,0.03,0.8,Tinggi,Kemungkinan kuat,No,2023-05-28
DIS-00012322,ALM-2018-06-109,CAND-ALM-2018-06-109-03,0.79,0.63,0.45,0.71,0.05,0.71,Sedang,Perlu verifikasi,Yes,2023-05-17
DIS-00012323,ALM-2018-06-109,CAND-ALM-2018-06-109-04,0.88,0.66,0.7,0.54,0.03,0.76,Sedang,Perlu verifikasi,Yes,2024-08-19
DIS-00012324,ALM-2018-06-110,CAND-ALM-2018-06-110-01,0.97,0.69,0.86,0.69,0.08,0.9,Tinggi,Kemungkinan kuat,No,2024-10-21
DIS-00012325,ALM-2018-06-110,CAND-ALM-2018-06-110-02,0.87,0.66,0.61,0.39,0.03,0.71,Sedang,Perlu verifikasi,Yes,2026-03-03
DIS-00012326,ALM-2018-06-111,CAND-ALM-2018-06-111-01,0.87,0.21,0.55,0.44,0.05,0.59,Rendah,Tidak cocok,Yes,2022-02-10
DIS-00012327,ALM-2018-06-111,CAND-ALM-2018-06-111-02,0.71,0.75,0.52,0.35,0.05,0.68,Sedang,Perlu verifikasi,Yes,2023-11-11
DIS-00012328,ALM-2018-06-112,CAND-ALM-2018-06-112-01,0.99,0.34,0.29,0.94,0.0,0.65,Sedang,Perlu verifikasi,Yes,2025-11-13
DIS-00012329,ALM-2018-06-112,CAND-ALM-2018-06-112-02,0.75,0.87,1.0,0.66,0.05,0.87,Tinggi,Kemungkinan kuat,No,2024-11-17
DIS-00012330,ALM-2018-06-112,CAND-ALM-2018-06-112-03,0.71,0.97,0.91,0.55,0.03,0.83,Tinggi,Kemungkinan kuat,No,2022-08-15
DIS-00012331,ALM-2018-06-112,CAND-ALM-2018-06-112-04,0.73,0.81,0.86,0.47,0.05,0.79,Sedang,Perlu verifikasi,Yes,2024-04-03
DIS-00012332,ALM-2018-06-113,CAND-ALM-2018-06-113-01,0.78,0.24,0.94,0.5,0.08,0.69,Sedang,Perlu verifikasi,Yes,2025-12-20
DIS-00012333,ALM-2018-06-113,CAND-ALM-2018-06-113-02,0.73,0.64,0.61,0.87,0.05,0.75,Sedang,Perlu verifikasi,Yes,2023-02-18
DIS-00012334,ALM-2018-06-114,CAND-ALM-2018-06-114-01,0.83,0.95,0.87,0.79,0.05,0.92,Tinggi,Kemungkinan kuat,No,2025-04-07
DIS-00012335,ALM-2018-06-114,CAND-ALM-2018-06-114-02,0.84,0.93,0.96,0.55,0.03,0.88,Tinggi,Kemungkinan kuat,No,2023-03-05
DIS-00012336,ALM-2018-06-114,CAND-ALM-2018-06-114-03,0.91,0.72,0.59,0.62,0.08,0.83,Tinggi,Kemungkinan kuat,No,2022-01-20
DIS-00012337,ALM-2018-06-114,CAND-ALM-2018-06-114-04,0.93,0.65,0.81,0.54,0.03,0.79,Sedang,Perlu verifikasi,Yes,2023-07-22
DIS-00012338,ALM-2018-06-115,CAND-ALM-2018-06-115-01,0.82,0.77,0.28,0.72,0.0,0.68,Sedang,Perlu verifikasi,Yes,2025-04-28
DIS-00012339,ALM-2018-06-115,CAND-ALM-2018-06-115-02,0.81,0.67,0.94,0.52,0.03,0.78,Sedang,Perlu verifikasi,Yes,2025-03-09
DIS-00012340,ALM-2018-06-115,CAND-ALM-2018-06-115-03,0.87,0.79,0.58,0.82,0.05,0.83,Tinggi,Kemungkinan kuat,No,2022-02-05
DIS-00012341,ALM-2018-06-115,CAND-ALM-2018-06-115-04,0.83,0.88,0.89,0.59,0.05,0.87,Tinggi,Kemungkinan kuat,No,2024-01-11
DIS-00012342,ALM-2018-06-116,CAND-ALM-2018-06-116-01,0.92,0.28,0.25,0.55,0.03,0.57,Rendah,Tidak cocok,Yes,2024-07-27
DIS-00012343,ALM-2018-06-116,CAND-ALM-2018-06-116-02,0.99,0.24,0.78,0.55,0.08,0.74,Sedang,Perlu verifikasi,Yes,2023-05-03
DIS-00012344,ALM-2018-06-116,CAND-ALM-2018-06-116-03,0.87,0.99,0.53,0.52,0.03,0.82,Tinggi,Kemungkinan kuat,No,2023-06-18
DIS-00012345,ALM-2018-06-117,CAND-ALM-2018-06-117-01,0.92,0.77,0.99,0.8,0.08,0.95,Tinggi,Kemungkinan kuat,No,2022-04-09
DIS-00012346,ALM-2018-06-117,CAND-ALM-2018-06-117-02,0.71,0.94,0.68,0.78,0.0,0.78,Sedang,Perlu verifikasi,Yes,2025-12-21
DIS-00012347,ALM-2018-06-117,CAND-ALM-2018-06-117-03,0.79,0.79,0.96,0.57,0.05,0.84,Tinggi,Kemungkinan kuat,No,2022-11-26
DIS-00012348,ALM-2018-06-118,CAND-ALM-2018-06-118-01,0.98,0.73,0.9,0.52,0.0,0.82,Tinggi,Kemungkinan kuat,No,2026-01-05
DIS-00012349,ALM-2018-06-118,CAND-ALM-2018-06-118-02,0.99,0.78,0.63,0.5,0.0,0.78,Sedang,Perlu verifikasi,Yes,2024-12-07
DIS-00012350,ALM-2018-06-118,CAND-ALM-2018-06-118-03,0.74,0.89,0.68,0.96,0.08,0.89,Tinggi,Kemungkinan kuat,No,2026-02-16
DIS-00012351,ALM-2018-06-118,CAND-ALM-2018-06-118-04,0.9,0.81,0.59,0.79,0.0,0.79,Sedang,Perlu verifikasi,Yes,2023-04-03
DIS-00012352,ALM-2018-06-119,CAND-ALM-2018-06-119-01,0.85,0.63,0.69,0.79,0.05,0.79,Sedang,Perlu verifikasi,Yes,2024-09-14
DIS-00012353,ALM-2018-06-119,CAND-ALM-2018-06-119-02,0.94,0.64,0.36,0.7,0.0,0.7,Sedang,Perlu verifikasi,Yes,2025-07-01
DIS-00012354,ALM-2018-06-119,CAND-ALM-2018-06-119-03,0.75,0.86,0.59,0.81,0.05,0.81,Tinggi,Kemungkinan kuat,No,2025-06-24
DIS-00012355,ALM-2018-06-119,CAND-ALM-2018-06-119-04,0.76,0.99,0.57,0.81,0.08,0.88,Tinggi,Kemungkinan kuat,No,2022-03-28
DIS-00012356,ALM-2018-06-120,CAND-ALM-2018-06-120-01,0.88,0.75,0.98,0.74,0.08,0.92,Tinggi,Kemungkinan kuat,No,2023-12-08
DIS-00012357,ALM-2018-06-120,CAND-ALM-2018-06-120-02,0.83,0.7,0.96,0.74,0.08,0.88,Tinggi,Kemungkinan kuat,No,2023-12-20
DIS-00012358,ALM-2018-06-120,CAND-ALM-2018-06-120-03,0.72,0.98,0.88,0.59,0.03,0.84,Tinggi,Kemungkinan kuat,No,2023-12-10
DIS-00012359,ALM-2018-06-121,CAND-ALM-2018-06-121-01,0.74,0.77,0.89,0.74,0.08,0.86,Tinggi,Kemungkinan kuat,No,2025-12-23
DIS-00012360,ALM-2018-06-121,CAND-ALM-2018-06-121-02,0.89,0.47,0.93,0.79,0.08,0.84,Tinggi,Kemungkinan kuat,No,2024-02-06
DIS-00012361,ALM-2018-06-121,CAND-ALM-2018-06-121-03,0.85,0.31,0.97,0.75,0.08,0.78,Sedang,Perlu verifikasi,Yes,2026-12-07
DIS-00012362,ALM-2018-06-121,CAND-ALM-2018-06-121-04,0.94,0.89,0.98,0.44,0.05,0.91,Tinggi,Kemungkinan kuat,No,2026-02-11
DIS-00012363,ALM-2018-06-122,CAND-ALM-2018-06-122-01,0.71,0.66,0.94,0.78,0.08,0.83,Tinggi,Kemungkinan kuat,No,2022-05-25
DIS-00012364,ALM-2018-06-122,CAND-ALM-2018-06-122-02,0.9,0.74,0.58,0.81,0.08,0.85,Tinggi,Kemungkinan kuat,No,2022-08-17
DIS-00012365,ALM-2018-06-122,CAND-ALM-2018-06-122-03,0.95,0.41,0.76,0.64,0.05,0.75,Sedang,Perlu verifikasi,Yes,2025-07-23
DIS-00012366,ALM-2018-06-122,CAND-ALM-2018-06-122-04,0.79,0.98,0.56,0.38,0.08,0.82,Tinggi,Kemungkinan kuat,No,2024-06-01
DIS-00012367,ALM-2018-06-123,CAND-ALM-2018-06-123-01,0.82,0.91,0.93,0.39,0.03,0.83,Tinggi,Kemungkinan kuat,No,2022-01-27
DIS-00012368,ALM-2018-06-123,CAND-ALM-2018-06-123-02,0.9,0.73,0.47,0.4,0.0,0.69,Sedang,Perlu verifikasi,Yes,2024-12-12
DIS-00012369,ALM-2018-06-123,CAND-ALM-2018-06-123-03,0.92,0.2,1.0,0.45,0.05,0.7,Sedang,Perlu verifikasi,Yes,2022-04-06
DIS-00012370,ALM-2018-06-124,CAND-ALM-2018-06-124-01,0.73,0.46,0.77,0.78,0.0,0.66,Sedang,Perlu verifikasi,Yes,2024-01-18
DIS-00012371,ALM-2018-06-124,CAND-ALM-2018-06-124-02,0.79,0.65,0.64,0.91,0.0,0.74,Sedang,Perlu verifikasi,Yes,2024-03-06
DIS-00012372,ALM-2018-06-124,CAND-ALM-2018-06-124-03,0.77,0.45,0.83,0.69,0.0,0.67,Sedang,Perlu verifikasi,Yes,2023-01-28
DIS-00012373,ALM-2018-06-124,CAND-ALM-2018-06-124-04,0.84,0.7,0.7,0.62,0.0,0.74,Sedang,Perlu verifikasi,Yes,2025-03-01
DIS-00012374,ALM-2018-06-125,CAND-ALM-2018-06-125-01,0.76,0.86,0.9,0.69,0.05,0.86,Tinggi,Kemungkinan kuat,No,2022-08-23
DIS-00012375,ALM-2018-06-125,CAND-ALM-2018-06-125-02,0.94,0.63,0.67,0.69,0.05,0.81,Tinggi,Kemungkinan kuat,No,2025-05-20
DIS-00012376,ALM-2018-06-126,CAND-ALM-2018-06-126-01,0.87,0.96,0.3,0.64,0.08,0.83,Tinggi,Kemungkinan kuat,No,2025-11-07
DIS-00012377,ALM-2018-06-126,CAND-ALM-2018-06-126-02,0.89,0.62,0.78,0.83,0.03,0.81,Tinggi,Kemungkinan kuat,No,2024-12-19
DIS-00012378,ALM-2018-06-126,CAND-ALM-2018-06-126-03,0.88,0.38,0.78,0.49,0.0,0.65,Sedang,Perlu verifikasi,Yes,2023-12-23
DIS-00012379,ALM-2018-06-127,CAND-ALM-2018-06-127-01,0.98,0.7,0.94,0.47,0.05,0.86,Tinggi,Kemungkinan kuat,No,2023-03-26
DIS-00012380,ALM-2018-06-127,CAND-ALM-2018-06-127-02,0.89,0.95,0.88,0.71,0.08,0.96,Tinggi,Kemungkinan kuat,No,2026-04-12
DIS-00012381,ALM-2018-06-127,CAND-ALM-2018-06-127-03,0.83,0.34,0.93,0.72,0.05,0.74,Sedang,Perlu verifikasi,Yes,2025-05-28
DIS-00012382,ALM-2018-06-128,CAND-ALM-2018-06-128-01,0.88,0.74,0.77,0.39,0.0,0.74,Sedang,Perlu verifikasi,Yes,2023-11-21
DIS-00012383,ALM-2018-06-128,CAND-ALM-2018-06-128-02,0.95,0.92,0.75,0.81,0.0,0.88,Tinggi,Kemungkinan kuat,No,2025-07-26
DIS-00012384,ALM-2018-06-128,CAND-ALM-2018-06-128-03,0.76,0.96,0.75,0.79,0.08,0.9,Tinggi,Kemungkinan kuat,No,2025-12-08
DIS-00012385,ALM-2018-06-129,CAND-ALM-2018-06-129-01,0.99,0.61,0.82,0.78,0.0,0.81,Tinggi,Kemungkinan kuat,No,2025-07-21
DIS-00012386,ALM-2018-06-129,CAND-ALM-2018-06-129-02,0.75,0.74,0.85,0.74,0.08,0.85,Tinggi,Kemungkinan kuat,No,2022-05-10
DIS-00012387,ALM-2018-06-129,CAND-ALM-2018-06-129-03,0.9,0.79,0.85,0.82,0.0,0.85,Tinggi,Kemungkinan kuat,No,2023-06-28
DIS-00012388,ALM-2018-06-130,CAND-ALM-2018-06-130-01,0.79,0.99,0.83,0.52,0.05,0.87,Tinggi,Kemungkinan kuat,No,2023-07-21
DIS-00012389,ALM-2018-06-130,CAND-ALM-2018-06-130-02,0.9,0.72,0.71,0.66,0.05,0.82,Tinggi,Kemungkinan kuat,No,2023-05-18
DIS-00012390,ALM-2018-06-130,CAND-ALM-2018-06-130-03,0.7,0.71,0.9,0.61,0.05,0.78,Sedang,Perlu verifikasi,Yes,2024-12-23
DIS-00012391,ALM-2018-06-131,CAND-ALM-2018-06-131-01,0.75,0.98,0.89,0.54,0.0,0.82,Tinggi,Kemungkinan kuat,No,2025-08-22
DIS-00012392,ALM-2018-06-131,CAND-ALM-2018-06-131-02,0.91,0.94,0.99,0.37,0.05,0.9,Tinggi,Kemungkinan kuat,No,2023-07-05
DIS-00012393,ALM-2018-06-131,CAND-ALM-2018-06-131-03,0.93,0.61,0.93,0.49,0.05,0.82,Tinggi,Kemungkinan kuat,No,2022-03-15
DIS-00012394,ALM-2018-06-132,CAND-ALM-2018-06-132-01,0.88,0.3,0.62,0.8,0.05,0.69,Sedang,Perlu verifikasi,Yes,2023-08-06
DIS-00012395,ALM-2018-06-132,CAND-ALM-2018-06-132-02,0.92,0.98,0.83,0.77,0.05,0.95,Tinggi,Kemungkinan kuat,No,2025-08-13
DIS-00012396,ALM-2018-06-132,CAND-ALM-2018-06-132-03,0.89,0.61,0.59,0.79,0.03,0.76,Sedang,Perlu verifikasi,Yes,2022-04-22
DIS-00012397,ALM-2018-06-132,CAND-ALM-2018-06-132-04,0.86,0.83,0.72,0.68,0.03,0.83,Tinggi,Kemungkinan kuat,No,2023-02-10
DIS-00012398,ALM-2018-06-133,CAND-ALM-2018-06-133-01,0.92,0.7,0.85,0.7,0.08,0.89,Tinggi,Kemungkinan kuat,No,2023-02-06
DIS-00012399,ALM-2018-06-133,CAND-ALM-2018-06-133-02,0.71,0.82,0.75,0.6,0.0,0.73,Sedang,Perlu verifikasi,Yes,2022-06-11
DIS-00012400,ALM-2018-06-133,CAND-ALM-2018-06-133-03,0.87,0.27,0.33,0.78,0.08,0.65,Sedang,Perlu verifikasi,Yes,2025-08-08
DIS-00012401,ALM-2018-06-134,CAND-ALM-2018-06-134-01,0.86,0.65,0.62,0.77,0.03,0.77,Sedang,Perlu verifikasi,Yes,2025-12-05
DIS-00012402,ALM-2018-06-134,CAND-ALM-2018-06-134-02,0.71,0.79,0.97,0.76,0.05,0.84,Tinggi,Kemungkinan kuat,No,2024-09-08
DIS-00012403,ALM-2018-06-134,CAND-ALM-2018-06-134-03,0.96,0.76,0.8,0.75,0.08,0.92,Tinggi,Kemungkinan kuat,No,2023-03-01
DIS-00012404,ALM-2018-06-135,CAND-ALM-2018-06-135-01,0.84,0.62,0.71,0.66,0.05,0.77,Sedang,Perlu verifikasi,Yes,2024-05-04
DIS-00012405,ALM-2018-06-135,CAND-ALM-2018-06-135-02,0.7,0.86,0.91,0.66,0.0,0.78,Sedang,Perlu verifikasi,Yes,2023-06-10
DIS-00012406,ALM-2018-06-135,CAND-ALM-2018-06-135-03,0.85,0.98,0.88,0.48,0.0,0.84,Tinggi,Kemungkinan kuat,No,2024-01-06
DIS-00012407,ALM-2018-06-136,CAND-ALM-2018-06-136-01,0.87,0.86,0.82,0.49,0.03,0.83,Tinggi,Kemungkinan kuat,No,2023-09-23
DIS-00012408,ALM-2018-06-136,CAND-ALM-2018-06-136-02,0.83,0.94,0.58,0.8,0.03,0.84,Tinggi,Kemungkinan kuat,No,2023-12-12
DIS-00012409,ALM-2018-06-136,CAND-ALM-2018-06-136-03,0.75,0.31,0.7,0.7,0.08,0.68,Sedang,Perlu verifikasi,Yes,2025-12-23
DIS-00012410,ALM-2018-06-136,CAND-ALM-2018-06-136-04,0.88,0.77,0.97,0.41,0.05,0.84,Tinggi,Kemungkinan kuat,No,2024-05-20
DIS-00012411,ALM-2018-06-137,CAND-ALM-2018-06-137-01,0.89,0.23,0.95,0.91,0.03,0.74,Sedang,Perlu verifikasi,Yes,2025-10-05
DIS-00012412,ALM-2018-06-137,CAND-ALM-2018-06-137-02,0.96,0.65,0.57,0.45,0.03,0.74,Sedang,Perlu verifikasi,Yes,2024-01-02
DIS-00012413,ALM-2018-06-137,CAND-ALM-2018-06-137-03,0.96,0.32,0.94,0.51,0.03,0.73,Sedang,Perlu verifikasi,Yes,2023-06-28
DIS-00012414,ALM-2018-06-138,CAND-ALM-2018-06-138-01,0.9,0.62,0.74,1.0,0.05,0.85,Tinggi,Kemungkinan kuat,No,2025-07-01
DIS-00012415,ALM-2018-06-138,CAND-ALM-2018-06-138-02,0.82,0.97,0.7,0.73,0.0,0.83,Tinggi,Kemungkinan kuat,No,2026-09-25
DIS-00012416,ALM-2018-06-138,CAND-ALM-2018-06-138-03,0.89,0.43,0.75,0.77,0.05,0.76,Sedang,Perlu verifikasi,Yes,2024-02-20
DIS-00012417,ALM-2018-06-139,CAND-ALM-2018-06-139-01,0.87,0.9,0.98,0.44,0.08,0.92,Tinggi,Kemungkinan kuat,No,2023-07-13
DIS-00012418,ALM-2018-06-139,CAND-ALM-2018-06-139-02,0.87,0.82,0.66,0.71,0.0,0.79,Sedang,Perlu verifikasi,Yes,2026-09-17
DIS-00012419,ALM-2018-06-139,CAND-ALM-2018-06-139-03,0.75,0.71,0.88,0.54,0.05,0.78,Sedang,Perlu verifikasi,Yes,2026-09-06
DIS-00012420,ALM-2018-06-140,CAND-ALM-2018-06-140-01,0.9,0.36,0.66,0.93,0.08,0.77,Sedang,Perlu verifikasi,Yes,2023-06-22
DIS-00012421,ALM-2018-06-140,CAND-ALM-2018-06-140-02,0.98,0.68,0.87,0.43,0.05,0.84,Tinggi,Kemungkinan kuat,No,2025-10-03
DIS-00012422,ALM-2018-06-141,CAND-ALM-2018-06-141-01,0.72,0.49,0.33,0.51,0.0,0.54,Rendah,Tidak cocok,Yes,2025-08-01
DIS-00012423,ALM-2018-06-141,CAND-ALM-2018-06-141-02,0.77,0.57,0.92,0.64,0.0,0.72,Sedang,Perlu verifikasi,Yes,2022-10-20
